,Match_id,League_id,Season,Stage,Date,H_team,A_team,Result,H_Speed,H_Pass,H_Shoot,H_Pressure,H_chPass,H_chCross,H_dAggr,H_dWidth,A_Speed,A_Pass,A_Shoot,A_Pressure,A_chPass,A_chCross,A_dAggr,A_dWidth,H_age,A_age,H_TMV,A_TMV,FTHG,FTAG,HS,AS,HST,AST,H_Form03,A_Form03,H_Form05,A_Form05,H_MeanShots03,A_MeanShots03,H_MeanShots05,A_MeanShots05,H_MeanShotsOnTarget03,A_MeanShotsOnTarget03,H_MeanShotsOnTarget05,A_MeanShotsOnTarget05,H_MeanFullTimeGoals03,A_MeanFullTimeGoals03,H_MeanFullTimeGoals05,A_MeanFullTimeGoals05,H_WeightedMeanShots03,A_WeightedMeanShots03,H_WeightedMeanShots05,A_WeightedMeanShots05,H_WeightedMeanShotsOnTarget03,A_WeightedMeanShotsOnTarget03,H_WeightedMeanShotsOnTarget05,A_WeightedMeanShotsOnTarget05,H_WeightedMeanFullTimeGoals03,A_WeightedMeanFullTimeGoals03,H_WeightedMeanFullTimeGoals05,A_WeightedMeanFullTimeGoals05,H_xgoals,A_xgoals
632,24362,21518,2015/2016,26,2016-02-27,Real Madrid CF,Atletico Madrid,2,50,46,63,52,61,41,60,63,57,50,49,49,61,62,42,52,23.8,24.4,700.0,336.0,0,1,15,9,3,5,3,7,6,11,29.5,27.5,25.0,17.5,11.5,9.5,9.0,6.75,2.5,4.0,1.75,3.25,28.0526315789,26.5263157895,23.5882352941,17.7352941176,10.7368421053,9.10526315789,8.5,6.61764705882,2.42105263158,3.78947368421,1.73529411765,3.02941176471,0.99,0.70
633,24363,21518,2015/2016,26,2016-02-27,Real Sociedad,Malaga CF,1,60,50,52,49,54,60,53,53,42,36,50,47,41,40,37,52,24.6,26.0,122.0,78.0,1,1,11,8,3,3,6,1,9,5,19.5,20.0,15.25,17.0,4.0,7.5,4.5,6.5,1.5,2.5,2.0,2.75,18.0526315789,18.6315789474,14.2647058824,15.7647058824,3.89473684211,7.0,4.05882352941,6.0,1.42105263158,2.26315789474,1.73529411765,2.38235294118,0.87,1.22
634,24366,21518,2015/2016,26,2016-02-27,Real Sporting de Gijon,RCD Espanyol,2,55,50,38,45,62,59,54,41,50,44,40,37,52,60,40,45,23.8,24.1,30.0,61.0,2,4,13,12,5,7,3,3,6,3,17.0,15.0,16.5,14.25,4.5,5.5,5.0,4.0,2.0,2.0,1.5,1.0,16.1578947368,14.2105263158,15.3235294118,12.9705882353,4.10526315789,5.05263157895,4.47058823529,3.79411764706,1.78947368421,1.78947368421,1.38235294118,1.0,NaN,NaN
635,24367,21518,2015/2016,26,2016-02-27,Real Betis Balompie,Rayo Vallecano,1,59,37,53,58,59,43,49,58,29,44,47,54,44,44,52,63,25.9,27.0,72.0,53.0,2,2,20,11,4,4,6,3,9,7,20.0,18.0,18.25,14.5,7.0,5.5,6.5,5.5,3.5,1.0,2.75,1.5,18.4736842105,17.2105263158,16.5882352941,13.8823529412,6.42105263158,5.36842105263,5.91176470588,5.20588235294,3.15789473684,0.947368421053,2.52941176471,1.35294117647,2.52,1.46
636,24358,21518,2015/2016,26,2016-02-28,FC Barcelona,Sevilla FC,0,36,51,56,61,36,49,65,65,53,53,60,42,53,52,48,59,24.9,24.8,618.0,186.0,2,1,17,11,8,4,6,7,10,8,34.0,15.5,26.0,14.75,13.0,5.0,9.75,3.75,4.0,2.0,3.0,1.0,32.4210526316,14.9473684211,24.8823529412,13.8235294118,12.1578947368,4.78947368421,9.20588235294,3.64705882353,3.68421052632,1.84210526316,2.79411764706,1.02941176471,2.40,1.30
637,24361,21518,2015/2016,26,2016-02-28,Villarreal CF,Levante UD,0,48,36,55,47,36,52,48,44,62,65,65,36,71,42,33,42,24.4,26.3,115.0,68.0,3,0,9,7,3,1,5,0,8,3,17.5,15.0,14.75,14.25,7.0,4.0,5.75,5.75,2.5,1.0,1.75,1.5,16.3684210526,13.9473684211,13.7647058824,13.0882352941,6.47368421053,3.89473684211,5.32352941176,5.11764705882,2.31578947368,1.0,1.64705882353,1.35294117647,1.70,0.66
638,24364,21518,2015/2016,26,2016-02-28,Valencia CF,Athletic Bilbao,2,35,35,58,49,37,51,45,53,46,39,36,49,50,60,57,50,22.7,26.0,254.0,122.0,0,3,9,13,3,4,6,4,10,7,22.5,23.0,18.0,20.0,9.0,9.5,6.0,8.25,4.0,3.0,2.75,2.25,21.1052631579,21.3157894737,17.0,18.4411764706,8.42105263158,8.78947368421,5.82352941176,7.55882352941,3.84210526316,2.78947368421,2.67647058824,2.11764705882,1.49,1.69
639,24365,21518,2015/2016,26,2016-02-28,RC Deportivo de La Coruna,Granada CF,2,53,47,55,45,38,52,50,59,57,59,51,48,61,63,45,62,27.4,24.9,51.0,73.0,0,1,13,10,2,3,6,3,12,5,19.5,15.5,17.5,15.0,6.0,5.0,6.25,4.75,2.0,1.0,2.0,1.0,18.3157894737,14.6315789474,16.2352941176,13.7647058824,5.52631578947,4.84210526316,5.64705882353,4.38235294118,1.94736842105,0.842105263158,1.88235294118,0.823529411765,0.82,1.84
640,24370,21518,2015/2016,27,2016-03-01,UD Las Palmas,Getafe CF,0,48,44,53,53,53,42,39,57,34,38,49,43,55,39,42,49,26.2,24.7,29.0,55.0,4,0,11,10,5,2,3,3,4,7,12.0,19.5,12.5,14.75,5.0,7.0,5.5,5.25,1.5,1.0,1.0,1.5,11.3684210526,18.5789473684,11.4705882353,14.1176470588,4.57894736842,6.94736842105,4.88235294118,5.23529411765,1.31578947368,1.05263157895,0.941176470588,1.32352941176,2.31,0.49
641,24373,21518,2015/2016,27,2016-03-01,Atletico Madrid,Real Sociedad,0,57,50,49,49,61,62,42,52,60,50,52,49,54,60,53,53,24.4,24.6,336.0,122.0,3,0,12,7,5,1,7,6,11,9,27.5,19.5,17.5,15.25,9.5,4.0,6.75,4.5,4.0,1.5,3.25,2.0,26.5263157895,18.0526315789,17.7352941176,14.2647058824,9.10526315789,3.89473684211,6.61764705882,4.05882352941,3.78947368421,1.42105263158,3.02941176471,1.73529411765,1.93,1.01
642,24369,21518,2015/2016,27,2016-03-02,Sevilla FC,SD Eibar,0,53,53,60,42,53,52,48,59,62,52,52,37,59,55,56,49,24.8,24.8,186.0,45.0,1,0,14,11,4,6,7,6,8,9,15.5,13.5,14.75,11.25,5.0,6.5,3.75,4.25,2.0,2.5,1.0,1.5,14.9473684211,13.0526315789,13.8235294118,10.7647058824,4.78947368421,6.26315789474,3.64705882353,4.26470588235,1.84210526316,2.36842105263,1.02941176471,1.5,1.57,0.55
643,24371,21518,2015/2016,27,2016-03-02,RC Celta de Vigo,Villarreal CF,1,55,38,50,55,41,48,55,59,48,36,55,47,36,52,48,44,23.6,24.4,63.0,115.0,0,0,11,6,4,3,0,5,4,8,17.5,17.5,14.5,14.75,4.5,7.0,3.75,5.75,1.5,2.5,1.25,1.75,17.1052631579,16.3684210526,14.0588235294,13.7647058824,4.31578947368,6.47368421053,3.52941176471,5.32352941176,1.31578947368,2.31578947368,1.11764705882,1.64705882353,0.85,0.33
644,24372,21518,2015/2016,27,2016-03-02,Levante UD,Real Madrid CF,2,62,65,65,36,71,42,33,42,50,46,63,52,61,41,60,63,26.3,23.8,68.0,700.0,1,3,11,21,4,8,0,3,3,6,15.0,29.5,14.25,25.0,4.0,11.5,5.75,9.0,1.0,2.5,1.5,1.75,13.9473684211,28.0526315789,13.0882352941,23.5882352941,3.89473684211,10.7368421053,5.11764705882,8.5,1.0,2.42105263158,1.35294117647,1.73529411765,1.08,2.04
645,24374,21518,2015/2016,27,2016-03-02,Malaga CF,Valencia CF,2,42,36,50,47,41,40,37,52,35,35,58,49,37,51,45,53,26.0,22.7,78.0,254.0,1,2,10,11,1,2,1,6,5,10,20.0,22.5,17.0,18.0,7.5,9.0,6.5,6.0,2.5,4.0,2.75,2.75,18.6315789474,21.1052631579,15.7647058824,17.0,7.0,8.42105263158,6.0,5.82352941176,2.26315789474,3.84210526316,2.38235294118,2.67647058824,0.44,1.45
646,24375,21518,2015/2016,27,2016-03-02,Athletic Bilbao,RC Deportivo de La Coruna,0,46,39,36,49,50,60,57,50,53,47,55,45,38,52,50,59,26.0,27.4,122.0,51.0,4,1,12,7,6,4,4,6,7,12,23.0,19.5,20.0,17.5,9.5,6.0,8.25,6.25,3.0,2.0,2.25,2.0,21.3157894737,18.3157894737,18.4411764706,16.2352941176,8.78947368421,5.52631578947,7.55882352941,5.64705882353,2.78947368421,1.94736842105,2.11764705882,1.88235294118,2.79,0.88
647,24368,21518,2015/2016,27,2016-03-03,Rayo Vallecano,FC Barcelona,2,29,44,47,54,44,44,52,63,36,51,56,61,36,49,65,65,27.0,24.9,53.0,618.0,1,5,8,20,4,8,3,6,7,10,18.0,34.0,14.5,26.0,5.5,13.0,5.5,9.75,1.0,4.0,1.5,3.0,17.2105263158,32.4210526316,13.8823529412,24.8823529412,5.36842105263,12.1578947368,5.20588235294,9.20588235294,0.947368421053,3.68421052632,1.35294117647,2.79411764706,1.18,4.82
648,24376,21518,2015/2016,27,2016-03-03,Granada CF,Real Sporting de Gijon,0,57,59,51,48,61,63,45,62,55,50,38,45,62,59,54,41,24.9,23.8,73.0,30.0,2,0,13,4,8,0,3,3,5,6,15.5,17.0,15.0,16.5,5.0,4.5,4.75,5.0,1.0,2.0,1.0,1.5,14.6315789474,16.1578947368,13.7647058824,15.3235294118,4.84210526316,4.10526315789,4.38235294118,4.47058823529,0.842105263158,1.78947368421,0.823529411765,1.38235294118,NaN,NaN
649,24377,21518,2015/2016,27,2016-03-03,RCD Espanyol,Real Betis Balompie,2,50,44,40,37,52,60,40,45,59,37,53,58,59,43,49,58,24.1,25.9,61.0,72.0,0,3,16,9,3,6,3,6,3,9,15.0,20.0,14.25,18.25,5.5,7.0,4.0,6.5,2.0,3.5,1.0,2.75,14.2105263158,18.4736842105,12.9705882353,16.5882352941,5.05263157895,6.42105263158,3.79411764706,5.91176470588,1.78947368421,3.15789473684,1.0,2.52941176471,0.78,1.92
650,24379,21518,2015/2016,28,2016-03-05,Getafe CF,Sevilla FC,1,34,38,49,43,55,39,42,49,53,53,60,42,53,52,48,59,24.7,24.8,55.0,186.0,1,1,13,7,3,4,3,7,7,8,19.5,15.5,14.75,14.75,7.0,5.0,5.25,3.75,1.0,2.0,1.5,1.0,18.5789473684,14.9473684211,14.1176470588,13.8235294118,6.94736842105,4.78947368421,5.23529411765,3.64705882353,1.05263157895,1.84210526316,1.32352941176,1.02941176471,1.13,0.47
651,24380,21518,2015/2016,28,2016-03-05,Villarreal CF,UD Las Palmas,2,48,36,55,47,36,52,48,44,48,44,53,53,53,42,39,57,24.4,26.2,115.0,29.0,0,1,13,10,2,3,5,3,8,4,17.5,12.0,14.75,12.5,7.0,5.0,5.75,5.5,2.5,1.5,1.75,1.0,16.3684210526,11.3684210526,13.7647058824,11.4705882353,6.47368421053,4.57894736842,5.32352941176,4.88235294118,2.31578947368,1.31578947368,1.64705882353,0.941176470588,1.15,0.52
652,24381,21518,2015/2016,28,2016-03-05,Real Madrid CF,RC Celta de Vigo,0,50,46,63,52,61,41,60,63,55,38,50,55,41,48,55,59,23.8,23.6,700.0,63.0,7,1,20,8,12,3,3,0,6,4,29.5,17.5,25.0,14.5,11.5,4.5,9.0,3.75,2.5,1.5,1.75,1.25,28.0526315789,17.1052631579,23.5882352941,14.0588235294,10.7368421053,4.31578947368,8.5,3.52941176471,2.42105263158,1.31578947368,1.73529411765,1.11764705882,2.39,1.74
653,24384,21518,2015/2016,28,2016-03-05,RC Deportivo de La Coruna,Malaga CF,1,53,47,55,45,38,52,50,59,42,36,50,47,41,40,37,52,27.4,26.0,51.0,78.0,3,3,14,5,7,2,6,1,12,5,19.5,20.0,17.5,17.0,6.0,7.5,6.25,6.5,2.0,2.5,2.0,2.75,18.3157894737,18.6315789474,16.2352941176,15.7647058824,5.52631578947,7.0,5.64705882353,6.0,1.94736842105,2.26315789474,1.88235294118,2.38235294118,3.69,0.99
654,24378,21518,2015/2016,28,2016-03-06,SD Eibar,FC Barcelona,2,62,52,52,37,59,55,56,49,36,51,56,61,36,49,65,65,24.8,24.9,45.0,618.0,0,4,7,9,0,7,6,6,9,10,13.5,34.0,11.25,26.0,6.5,13.0,4.25,9.75,2.5,4.0,1.5,3.0,13.0526315789,32.4210526316,10.7647058824,24.8823529412,6.26315789474,12.1578947368,4.26470588235,9.20588235294,2.36842105263,3.68421052632,1.5,2.79411764706,0.36,2.46
655,24382,21518,2015/2016,28,2016-03-06,Real Sociedad,Levante UD,1,60,50,52,49,54,60,53,53,62,65,65,36,71,42,33,42,24.6,26.3,122.0,68.0,1,1,15,10,3,3,6,0,9,3,19.5,15.0,15.25,14.25,4.0,4.0,4.5,5.75,1.5,1.0,2.0,1.5,18.0526315789,13.9473684211,14.2647058824,13.0882352941,3.89473684211,3.89473684211,4.05882352941,5.11764705882,1.42105263158,1.0,1.73529411765,1.35294117647,2.23,0.33
656,24383,21518,2015/2016,28,2016-03-06,Valencia CF,Atletico Madrid,2,35,35,58,49,37,51,45,53,57,50,49,49,61,62,42,52,22.7,24.4,254.0,336.0,1,3,10,21,3,5,6,7,10,11,22.5,27.5,18.0,17.5,9.0,9.5,6.0,6.75,4.0,4.0,2.75,3.25,21.1052631579,26.5263157895,17.0,17.7352941176,8.42105263158,9.10526315789,5.82352941176,6.61764705882,3.84210526316,3.78947368421,2.67647058824,3.02941176471,1.16,1.59
657,24385,21518,2015/2016,28,2016-03-06,Real Sporting de Gijon,Athletic Bilbao,2,55,50,38,45,62,59,54,41,46,39,36,49,50,60,57,50,23.8,26.0,30.0,122.0,0,2,5,10,1,6,3,4,6,7,17.0,23.0,16.5,20.0,4.5,9.5,5.0,8.25,2.0,3.0,1.5,2.25,16.1578947368,21.3157894737,15.3235294118,18.4411764706,4.10526315789,8.78947368421,4.47058823529,7.55882352941,1.78947368421,2.78947368421,1.38235294118,2.11764705882,NaN,NaN
658,24386,21518,2015/2016,28,2016-03-06,Real Betis Balompie,Granada CF,0,59,37,53,58,59,43,49,58,57,59,51,48,61,63,45,62,25.9,24.9,72.0,73.0,2,0,10,10,4,4,6,3,9,5,20.0,15.5,18.25,15.0,7.0,5.0,6.5,4.75,3.5,1.0,2.75,1.0,18.4736842105,14.6315789474,16.5882352941,13.7647058824,6.42105263158,4.84210526316,5.91176470588,4.38235294118,3.15789473684,0.842105263158,2.52941176471,0.823529411765,0.84,0.36
659,24387,21518,2015/2016,28,2016-03-07,RCD Espanyol,Rayo Vallecano,0,50,44,40,37,52,60,40,45,29,44,47,54,44,44,52,63,24.1,27.0,61.0,53.0,2,1,9,7,8,1,3,3,3,7,15.0,18.0,14.25,14.5,5.5,5.5,4.0,5.5,2.0,1.0,1.0,1.5,14.2105263158,17.2105263158,12.9705882353,13.8823529412,5.05263157895,5.36842105263,3.79411764706,5.20588235294,1.78947368421,0.947368421053,1.0,1.35294117647,1.78,0.20
660,24395,21518,2015/2016,29,2016-03-11,Malaga CF,Real Sporting de Gijon,0,42,36,50,47,41,40,37,52,55,50,38,45,62,59,54,41,26.0,23.8,78.0,30.0,1,0,13,9,3,4,1,3,5,6,20.0,17.0,17.0,16.5,7.5,4.5,6.5,5.0,2.5,2.0,2.75,1.5,18.6315789474,16.1578947368,15.7647058824,15.3235294118,7.0,4.10526315789,6.0,4.47058823529,2.26315789474,1.78947368421,2.38235294118,1.38235294118,NaN,NaN
661,24388,21518,2015/2016,29,2016-03-12,Rayo Vallecano,SD Eibar,1,29,44,47,54,44,44,52,63,62,52,52,37,59,55,56,49,27.0,24.8,53.0,45.0,1,1,12,7,3,1,3,6,7,9,18.0,13.5,14.5,11.25,5.5,6.5,5.5,4.25,1.0,2.5,1.5,1.5,17.2105263158,13.0526315789,13.8823529412,10.7647058824,5.36842105263,6.26315789474,5.20588235294,4.26470588235,0.947368421053,2.36842105263,1.35294117647,1.5,1.21,0.81
662,24389,21518,2015/2016,29,2016-03-12,FC Barcelona,Getafe CF,0,36,51,56,61,36,49,65,65,34,38,49,43,55,39,42,49,24.9,24.7,618.0,55.0,6,0,16,6,9,1,6,3,10,7,34.0,19.5,26.0,14.75,13.0,7.0,9.75,5.25,4.0,1.0,3.0,1.5,32.4210526316,18.5789473684,24.8823529412,14.1176470588,12.1578947368,6.94736842105,9.20588235294,5.23529411765,3.68421052632,1.05263157895,2.79411764706,1.32352941176,4.64,0.28
663,24392,21518,2015/2016,29,2016-03-12,RC Celta de Vigo,Real Sociedad,0,55,38,50,55,41,48,55,59,60,50,52,49,54,60,53,53,23.6,24.6,63.0,122.0,1,0,7,15,1,6,0,6,4,9,17.5,19.5,14.5,15.25,4.5,4.0,3.75,4.5,1.5,1.5,1.25,2.0,17.1052631579,18.0526315789,14.0588235294,14.2647058824,4.31578947368,3.89473684211,3.52941176471,4.05882352941,1.31578947368,1.42105263158,1.11764705882,1.73529411765,0.38,0.56
664,24394,21518,2015/2016,29,2016-03-12,Atletico Madrid,RC Deportivo de La Coruna,0,57,50,49,49,61,62,42,52,53,47,55,45,38,52,50,59,24.4,27.4,336.0,51.0,3,0,15,6,7,2,7,6,11,12,27.5,19.5,17.5,17.5,9.5,6.0,6.75,6.25,4.0,2.0,3.25,2.0,26.5263157895,18.3157894737,17.7352941176,16.2352941176,9.10526315789,5.52631578947,6.61764705882,5.64705882353,3.78947368421,1.94736842105,3.02941176471,1.88235294118,1.31,0.30
665,24390,21518,2015/2016,29,2016-03-13,Sevilla FC,Villarreal CF,0,53,53,60,42,53,52,48,59,48,36,55,47,36,52,48,44,24.8,24.4,186.0,115.0,4,2,14,13,4,6,7,5,8,8,15.5,17.5,14.75,14.75,5.0,7.0,3.75,5.75,2.0,2.5,1.0,1.75,14.9473684211,16.3684210526,13.8235294118,13.7647058824,4.78947368421,6.47368421053,3.64705882353,5.32352941176,1.84210526316,2.31578947368,1.02941176471,1.64705882353,3.34,1.71
666,24391,21518,2015/2016,29,2016-03-13,UD Las Palmas,Real Madrid CF,2,48,44,53,53,53,42,39,57,50,46,63,52,61,41,60,63,26.2,23.8,29.0,700.0,1,2,15,12,6,4,3,3,4,6,12.0,29.5,12.5,25.0,5.0,11.5,5.5,9.0,1.5,2.5,1.0,1.75,11.3684210526,28.0526315789,11.4705882353,23.5882352941,4.57894736842,10.7368421053,4.88235294118,8.5,1.31578947368,2.42105263158,0.941176470588,1.73529411765,1.30,0.86
667,24393,21518,2015/2016,29,2016-03-13,Levante UD,Valencia CF,0,62,65,65,36,71,42,33,42,35,35,58,49,37,51,45,53,26.3,22.7,68.0,254.0,1,0,13,6,6,1,0,6,3,10,15.0,22.5,14.25,18.0,4.0,9.0,5.75,6.0,1.0,4.0,1.5,2.75,13.9473684211,21.1052631579,13.0882352941,17.0,3.89473684211,8.42105263158,5.11764705882,5.82352941176,1.0,3.84210526316,1.35294117647,2.67647058824,1.43,0.77
668,24396,21518,2015/2016,29,2016-03-13,Athletic Bilbao,Real Betis Balompie,0,46,39,36,49,50,60,57,50,59,37,53,58,59,43,49,58,26.0,25.9,122.0,72.0,3,1,18,3,9,1,4,6,7,9,23.0,20.0,20.0,18.25,9.5,7.0,8.25,6.5,3.0,3.5,2.25,2.75,21.3157894737,18.4736842105,18.4411764706,16.5882352941,8.78947368421,6.42105263158,7.55882352941,5.91176470588,2.78947368421,3.15789473684,2.11764705882,2.52941176471,2.16,1.10
669,24397,21518,2015/2016,29,2016-03-14,Granada CF,RCD Espanyol,1,57,59,51,48,61,63,45,62,50,44,40,37,52,60,40,45,24.9,24.1,73.0,61.0,1,1,8,10,1,2,3,3,5,3,15.5,15.0,15.0,14.25,5.0,5.5,4.75,4.0,1.0,2.0,1.0,1.0,14.6315789474,14.2105263158,13.7647058824,12.9705882353,4.84210526316,5.05263157895,4.38235294118,3.79411764706,0.842105263158,1.78947368421,0.823529411765,1.0,0.79,0.70
670,24408,21518,2015/2016,30,2016-03-18,Getafe CF,SD Eibar,1,34,38,49,43,55,39,42,49,62,52,52,37,59,55,56,49,24.7,24.8,55.0,45.0,1,1,8,20,4,6,3,6,7,9,19.5,13.5,14.75,11.25,7.0,6.5,5.25,4.25,1.0,2.5,1.5,1.5,18.5789473684,13.0526315789,14.1176470588,10.7647058824,6.94736842105,6.26315789474,5.23529411765,4.26470588235,1.05263157895,2.36842105263,1.32352941176,1.5,1.28,2.97
671,24411,21518,2015/2016,30,2016-03-19,Real Sociedad,UD Las Palmas,2,60,50,52,49,54,60,53,53,48,44,53,53,53,42,39,57,24.6,26.2,122.0,29.0,0,1,13,12,3,7,6,3,9,4,19.5,12.0,15.25,12.5,4.0,5.0,4.5,5.5,1.5,1.5,2.0,1.0,18.0526315789,11.3684210526,14.2647058824,11.4705882353,3.89473684211,4.57894736842,4.05882352941,4.88235294118,1.42105263158,1.31578947368,1.73529411765,0.941176470588,0.59,2.26
672,24413,21518,2015/2016,30,2016-03-19,RC Deportivo de La Coruna,Levante UD,0,53,47,55,45,38,52,50,59,62,65,65,36,71,42,33,42,27.4,26.3,51.0,68.0,2,1,15,7,6,1,6,0,12,3,19.5,15.0,17.5,14.25,6.0,4.0,6.25,5.75,2.0,1.0,2.0,1.5,18.3157894737,13.9473684211,16.2352941176,13.0882352941,5.52631578947,3.89473684211,5.64705882353,5.11764705882,1.94736842105,1.0,1.88235294118,1.35294117647,2.02,0.63
673,24414,21518,2015/2016,30,2016-03-19,Real Sporting de Gijon,Atletico Madrid,0,55,50,38,45,62,59,54,41,57,50,49,49,61,62,42,52,23.8,24.4,30.0,336.0,2,1,12,4,3,1,3,7,6,11,17.0,27.5,16.5,17.5,4.5,9.5,5.0,6.75,2.0,4.0,1.5,3.25,16.1578947368,26.5263157895,15.3235294118,17.7352941176,4.10526315789,9.10526315789,4.47058823529,6.61764705882,1.78947368421,3.78947368421,1.38235294118,3.02941176471,NaN,NaN
674,24415,21518,2015/2016,30,2016-03-19,Real Betis Balompie,Malaga CF,2,59,37,53,58,59,43,49,58,42,36,50,47,41,40,37,52,25.9,26.0,72.0,78.0,0,1,16,13,5,5,6,1,9,5,20.0,20.0,18.25,17.0,7.0,7.5,6.5,6.5,3.5,2.5,2.75,2.75,18.4736842105,18.6315789474,16.5882352941,15.7647058824,6.42105263158,7.0,5.91176470588,6.0,3.15789473684,2.26315789474,2.52941176471,2.38235294118,1.69,1.33
675,24417,21518,2015/2016,30,2016-03-19,Granada CF,Rayo Vallecano,1,57,59,51,48,61,63,45,62,29,44,47,54,44,44,52,63,24.9,27.0,73.0,53.0,2,2,11,22,2,6,3,3,5,7,15.5,18.0,15.0,14.5,5.0,5.5,4.75,5.5,1.0,1.0,1.0,1.5,14.6315789474,17.2105263158,13.7647058824,13.8823529412,4.84210526316,5.36842105263,4.38235294118,5.20588235294,0.842105263158,0.947368421053,0.823529411765,1.35294117647,1.40,1.65
676,24409,21518,2015/2016,30,2016-03-20,Villarreal CF,FC Barcelona,1,48,36,55,47,36,52,48,44,36,51,56,61,36,49,65,65,24.4,24.9,115.0,618.0,2,2,15,15,6,6,5,6,8,10,17.5,34.0,14.75,26.0,7.0,13.0,5.75,9.75,2.5,4.0,1.75,3.0,16.3684210526,32.4210526316,13.7647058824,24.8823529412,6.47368421053,12.1578947368,5.32352941176,9.20588235294,2.31578947368,3.68421052632,1.64705882353,2.79411764706,1.02,2.14
677,24410,21518,2015/2016,30,2016-03-20,Real Madrid CF,Sevilla FC,0,50,46,63,52,61,41,60,63,53,53,60,42,53,52,48,59,23.8,24.8,700.0,186.0,4,0,26,8,12,4,3,7,6,8,29.5,15.5,25.0,14.75,11.5,5.0,9.0,3.75,2.5,2.0,1.75,1.0,28.0526315789,14.9473684211,23.5882352941,13.8235294118,10.7368421053,4.78947368421,8.5,3.64705882353,2.42105263158,1.84210526316,1.73529411765,1.02941176471,4.50,1.04
678,24412,21518,2015/2016,30,2016-03-20,Valencia CF,RC Celta de Vigo,2,35,35,58,49,37,51,45,53,55,38,50,55,41,48,55,59,22.7,23.6,254.0,63.0,0,2,14,13,4,6,6,0,10,4,22.5,17.5,18.0,14.5,9.0,4.5,6.0,3.75,4.0,1.5,2.75,1.25,21.1052631579,17.1052631579,17.0,14.0588235294,8.42105263158,4.31578947368,5.82352941176,3.52941176471,3.84210526316,1.31578947368,2.67647058824,1.11764705882,0.65,2.20
679,24416,21518,2015/2016,30,2016-03-20,RCD Espanyol,Athletic Bilbao,0,50,44,40,37,52,60,40,45,46,39,36,49,50,60,57,50,24.1,26.0,61.0,122.0,2,1,16,14,7,4,3,4,3,7,15.0,23.0,14.25,20.0,5.5,9.5,4.0,8.25,2.0,3.0,1.0,2.25,14.2105263158,21.3157894737,12.9705882353,18.4411764706,5.05263157895,8.78947368421,3.79411764706,7.55882352941,1.78947368421,2.78947368421,1.0,2.11764705882,2.19,1.81
680,24418,21518,2015/2016,31,2016-04-01,Rayo Vallecano,Getafe CF,0,29,44,47,54,44,44,52,63,34,38,49,43,55,39,42,49,27.0,24.7,53.0,55.0,2,0,16,14,7,3,3,3,7,7,18.0,19.5,14.5,14.75,5.5,7.0,5.5,5.25,1.0,1.0,1.5,1.5,17.2105263158,18.5789473684,13.8823529412,14.1176470588,5.36842105263,6.94736842105,5.20588235294,5.23529411765,0.947368421053,1.05263157895,1.35294117647,1.32352941176,3.60,0.76
681,24420,21518,2015/2016,31,2016-04-02,FC Barcelona,Real Madrid CF,2,36,51,56,61,36,49,65,65,50,46,63,52,61,41,60,63,24.9,23.8,618.0,700.0,1,2,14,14,3,6,6,3,10,6,34.0,29.5,26.0,25.0,13.0,11.5,9.75,9.0,4.0,2.5,3.0,1.75,32.4210526316,28.0526315789,24.8823529412,23.5882352941,12.1578947368,10.7368421053,9.20588235294,8.5,3.68421052632,2.42105263158,2.79411764706,1.73529411765,0.88,1.57
682,24422,21518,2015/2016,31,2016-04-02,UD Las Palmas,Valencia CF,0,48,44,53,53,53,42,39,57,35,35,58,49,37,51,45,53,26.2,22.7,29.0,254.0,2,1,13,7,6,4,3,6,4,10,12.0,22.5,12.5,18.0,5.0,9.0,5.5,6.0,1.5,4.0,1.0,2.75,11.3684210526,21.1052631579,11.4705882353,17.0,4.57894736842,8.42105263158,4.88235294118,5.82352941176,1.31578947368,3.84210526316,0.941176470588,2.67647058824,2.14,0.75
683,24423,21518,2015/2016,31,2016-04-02,RC Celta de Vigo,RC Deportivo de La Coruna,1,55,38,50,55,41,48,55,59,53,47,55,45,38,52,50,59,23.6,27.4,63.0,51.0,1,1,9,7,2,3,0,6,4,12,17.5,19.5,14.5,17.5,4.5,6.0,3.75,6.25,1.5,2.0,1.25,2.0,17.1052631579,18.3157894737,14.0588235294,16.2352941176,4.31578947368,5.52631578947,3.52941176471,5.64705882353,1.31578947368,1.94736842105,1.11764705882,1.88235294118,0.36,0.86
684,24425,21518,2015/2016,31,2016-04-02,Atletico Madrid,Real Betis Balompie,0,57,50,49,49,61,62,42,52,59,37,53,58,59,43,49,58,24.4,25.9,336.0,72.0,5,1,19,8,12,5,7,6,11,9,27.5,20.0,17.5,18.25,9.5,7.0,6.75,6.5,4.0,3.5,3.25,2.75,26.5263157895,18.4736842105,17.7352941176,16.5882352941,9.10526315789,6.42105263158,6.61764705882,5.91176470588,3.78947368421,3.15789473684,3.02941176471,2.52941176471,4.55,0.69
685,24419,21518,2015/2016,31,2016-04-03,SD Eibar,Villarreal CF,2,62,52,52,37,59,55,56,49,48,36,55,47,36,52,48,44,24.8,24.4,45.0,115.0,1,2,10,8,3,4,6,5,9,8,13.5,17.5,11.25,14.75,6.5,7.0,4.25,5.75,2.5,2.5,1.5,1.75,13.0526315789,16.3684210526,10.7647058824,13.7647058824,6.26315789474,6.47368421053,4.26470588235,5.32352941176,2.36842105263,2.31578947368,1.5,1.64705882353,0.81,2.31
